NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
2,1006E+11;2023;3;M;1;3;1;1;1;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;D;C;D;4;B;A;C;C;A;A;B;B;B;A;B;A;A;B;B;A;D;A;B;B
2,10061E+11;2023;8;M;1;3;1;1;6;1;;0;;;;;;;;2111300;São Luís;21;MA;1;1;1;1;1222;1191;1201;1212;565.8;569.5;572;600.6;EBDBCEBBCEBAEBCDCADDCEDCCBDAEDBEDBEBEAEDBBCBA;CABEBCABDEEDAAEECBADABCDEEBADCDEAAADEEDEEBDDC;ABEBDDEBEEDCDDBABCDEDCBEBBDBEADBCCACDAEBBBAAE;BBDADEBBEACBDEBDCDABDBACBAACBCCECCADDEADADBEE;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;120;120;120;120;600;E;E;A;A;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A
2,1006E+11;2023;3;F;1;1;1;2;0;2;;0;;;;;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;D;F;B;3;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,10058E+11;2023;11;F;1;3;1;1;11;1;;0;;;;;;;;2911204;Gandu;29;BA;1;1;1;1;1221;1193;1204;1211;570.1;580.7;524.3;415.5;DBECECCEDACACAECEBADCBBDEBCEBBEAAAECBCBDACEAC;ACEDACDBDCDAADEDBADABCDEAACADADEACABADDDADABE;CECAEBBACEBCCDAACADBBDBCBAACDAEAAEEABEDABBDCD;DEECBADACADBCEAEDCDECBBDCBADECBCDBCCECEEBACEE;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;140;180;160;140;120;740;B;B;A;A;4;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;11;F;1;1;1;1;6;1;;0;;;;;;;;4108304;Foz do Iguaçu;41;PR;1;1;1;1;1224;1192;1202;1214;511.8;614.5;601;523.1;BDEADBECADBBDBEDBDABDECBDABBCED.DEADCBEADEAEC;DCAAAEEDCDDCCDBCDDEBDEAADECACAADECDAECBCAABBE;ABAEACAEAEDDACEBADBBBEACAEAEDBBEBBCCADCCDDDAC;BAAAADEECCCEDBDEDBDCEBACECAECAACCDDEBABEDBECA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;100;120;60;520;F;E;F;B;1;B;A;B;B;A;A;B;A;A;A;B;A;A;B;A;A;B;A;A;B
2,10058E+11;2023;4;F;1;3;1;1;1;1;;0;;;;;;;;4323002;Viamão;43;RS;1;1;1;1;1221;1193;1204;1211;517.7;568.9;564.4;433.4;DBEEDEAACDCEEEEDDCCAAECDEBCDCDEEBBCDDCCAACBAB;AEEAEAAEDCEAADEABCAADCDCDDBBDADBAEACEBBDEADBE;AEEAABAEDACAADAAEADBACEBBBACCBEAADABDEACAEEBD;CEBEADBBADACEDDBECEBCDBBDBEDDAEAAAABCDEBDDBCD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;140;200;120;140;200;800;A;E;F;F;6;B;A;B;B;A;A;B;A;B;A;B;A;A;B;A;A;E;A;A;B
2,10061E+11;2023;3;F;1;1;1;2;0;2;;0;2611606;Recife;26;PE;2;1;1;2611606;Recife;26;PE;1;1;1;1;1223;1194;1203;1213;512;577;539.3;545.4;EADACDCBBADBCEEEDAAEDBCDECBBBADDDEBEBACDBECCA;AECDBADABAEECCEBCEBDDBEACEEEBDCBCACDDADCDBADE;DEBBDAABABBEAADACBCBABBBADDEEDEAADBDBABECABDC;ECEBEACABEECCDDDCBAEEBCACDBEABBEDABDACCDBDBAE;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;120;140;140;120;640;C;F;B;B;5;C;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;E;B;A;B
2,10059E+11;2023;5;M;1;2;1;1;2;1;;0;;;;;;;;5211909;Jataí;52;GO;1;1;1;1;1223;1194;1203;1213;452;519.9;470.1;591.5;DBBADADCDBCBCDADBEBDBECEDCCEBDDECDECDCDDBDDCA;BDCDCBDAADBDCADCCABDDCCEDCABBCDBDDBDBCACBCADE;AABBACADEBBEACBDABBBCDADEACADDABCCD.CAEBEBDCE;EBDBCAAADDDBCCDDBAABDDDCCDEDCECEDADDEEBDACDEC;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;100;180;120;120;60;580;A;E;A;B;5;E;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;2;F;1;1;1;2;0;2;1;0;3507605;Bragança Paulista;35;SP;2;1;1;3507605;Bragança Paulista;35;SP;0;1;1;0;;1194;1203;;;615.1;577.8;;;ABCDCBDADDCEABEDCACDDAECAADEBCABCECEBADCDABDE;EBBBAAAECBBEAADABCDEABABACCBDDCDBDBCBEEBDBCAE;;0;;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;;1;160;120;140;180;40;640;H;D;F;E;2;I;A;B;D;C;B;B;B;B;A;B;A;B;C;A;B;C;A;C;B
2,10061E+11;2023;7;M;1;2;1;1;5;1;;0;;;;;;;;1200013;Acrelândia;12;AC;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;A;A;3;B;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;7;F;1;3;1;1;5;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1222;1191;1201;1212;457.9;525.2;561.6;476.7;EEBEECDAAEBABACBCBEEECAABBBAECCBEBEECBDCCBBEC;DAEADDEEAAEDDBBECBDAABADCDBCDCDECBBABADDBADDA;BCDBBDAAEEDECDDADCDEBCAEEBACDBCBBAAACAABCEBAE;BBAAABECEDEADADCAAACDCCEBBCCCEAACCDCDEDAEDCEE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;120;120;120;120;600;E;E;D;D;6;D;A;C;E;B;A;B;B;B;A;B;A;B;B;A;B;E;A;B;B
2,10059E+11;2023;6;M;1;1;1;1;4;1;;0;;;;;;;;3143302;Montes Claros;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;B;3;E;A;C;D;A;A;B;B;B;A;B;A;B;C;A;A;D;B;C;B
2,1006E+11;2023;11;F;1;3;2;1;10;1;;0;;;;;;;;2304400;Fortaleza;23;CE;1;1;1;1;1223;1194;1203;1213;454.6;597.4;548;542.7;DCBCBBACECDBADDDCAEEBCEECDEABCDDEEDECDDDBEEEC;ABCDCBDACEAEACBACADEDEEEAAEBBCABCBECBADCDAADE;BAAAEAABBBBBAECABADBDEBBACCCEDCDBCECBABDDABCD;EADDEABADDDCCDCDBACBCCAEECDCEECBACBCCCCCCDBDE;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;120;120;120;120;600;D;B;F;F;8;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10058E+11;2023;3;M;1;1;1;1;2;1;;0;;;;;;;;1501402;Belém;15;PA;1;1;1;1;1224;1192;1202;1214;528.7;515.9;559;528.9;EEBDEABBADBDEEBEDCECEDCBDABBEDCBDDDDBEDAABCEC;DBCADEEDCAEADDBCCEADDACBECAADACCDCBBCDADDABCD;DCBEACBEAEDAECBBCCCEAABCADAEDEBEDBCCADBDCDDBB;EEDAADAEACEACBDDDBABBBEABCBCCBADBDECCCDCBEBEA;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;160;120;140;160;100;680;E;E;B;B;4;C;A;C;B;A;B;A;B;B;A;A;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;4;F;1;1;1;1;1;1;;0;;;;;;;;4309209;Gravataí;43;RS;1;1;1;1;1222;1191;1201;1212;581.1;646;552.9;753.6;BAEEBCADCDEBBBCEDCBDEEBACBCAEDCEDBEDBABADEDAC;CDAAECABAACEAADECBDAAEBDCADADCDEBDADBCEDEBCDB;AEEBADEDEDDBCCBAEEDCACBEDBECBACABCAECADECEAAB;DAEEACBBDEABEEABEABDDCADADBAACCCCCADBEEDADAEA;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;160;180;160;200;200;900;B;F;B;D;3;G;A;B;C;B;A;B;B;B;A;B;A;A;D;A;A;D;A;D;B
2,10058E+11;2023;3;F;1;1;1;2;0;2;2;0;4302105;Bento Gonçalves;43;RS;1;1;1;4308607;Garibaldi;43;RS;1;1;1;1;1224;1192;1202;1214;540.7;626.5;600.6;604.9;CCEDDBCABDBDCEAEDACCADDBBABBABEACEDBCBDCBEDEE;DAAADEADCDCABDBCDCEBAECBBDAADAAAECDBECBDAABCD;BCBDACAEAEBEAABBACBACAADAAACCCCEDDCCADEDEBDAC;ECEACDDEDCABADDCDBECECDBECDBCCACCDACDCEAABDDE;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;160;180;140;160;160;800;E;H;D;F;3;E;A;B;D;B;A;B;B;B;A;B;A;A;B;A;B;D;A;B;B
2,10059E+11;2023;11;M;1;1;1;1;10;1;;0;;;;;;;;3138203;Lavras;31;MG;1;1;1;1;1224;1192;1202;1214;656.1;688.1;612;811;CDCDABEEBDBEEEBECDADDACEDAEBABDDCECCDBABDCDEB;DBAADEADCDCABCBCEDEBCBACBEAEBAACECDAECBDAABCD;BEBDBCCEEEDEAEBAEBAADAAAAAABCBBEEBCDADDDCDDAB;EBD.EDCEBEAABECCECCCEABCADECCCBCCDEECDDABBADD;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;160;200;200;200;200;960;C;B;D;B;2;D;A;C;C;A;B;B;A;B;A;B;A;A;B;A;A;C;A;C;B
2,10061E+11;2023;3;F;1;3;1;1;1;1;;0;;;;;;;;3143302;Montes Claros;31;MG;1;1;1;1;1222;1191;1201;1212;590.5;579.3;588.7;563.5;DAABDDAACBCEACBBAEDECAEDCBAAEECEDBEADCCADBABC;CDCADCBBCDCEAADEBBDBABCCDADADCDEAADDBCDBEAADA;ACEBADACEEDBBDBABCDEDCCEECEDCABCABACCABCBEAAE;CCDCBBDCCABCEECCEEDBCCDBBABDBDABACADDEADBDBEC;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;160;180;140;140;180;800;D;B;C;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;10;M;1;1;1;1;8;1;;0;;;;;;;;3529401;Mauá;35;SP;1;1;1;1;1222;1191;1201;1212;595.3;567.5;497.6;647.1;AEDDBCABCBDADBCBAEECEAAACBBAEECAEBEBADAAABABB;CDBADCEDBACEAAAECEDAAECDCABADCDDEDAEEBEAEADDE;CDACCBECAEDCCDBBDADEAACEABDCCEABBCACEADBCBCAE;CCECABEBCEBBDBDACADDDDCDBABDBEBCCCDDDEEDADBBC;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;180;120;120;140;680;E;E;D;F;3;G;A;B;D;B;B;B;A;B;A;B;A;B;B;B;A;D;A;B;B
2,10061E+11;2023;7;M;1;2;1;1;5;1;;0;;;;;;;;2928604;Santo Amaro;29;BA;1;1;1;1;1224;1192;1202;1214;527.4;513.2;447.7;425.2;CDCBCDDECDBAEECECBCDEECDBAEBEECBAACEBAABCECAA;DECADEAEBBCCBADCEDEBDDEAACAAEBEEACEDDAADBABCD;ACBCACEADCDDAEEACEBCEACCADABCCECCBEEDCBACAACC;ECEABDECAACCAECADECBBCAECCADDDBDAECEBECEABADD;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;120;120;100;580;D;F;B;D;4;D;A;C;D;C;B;B;B;A;A;A;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;3;F;1;1;1;2;0;2;1;0;;;;;;;;4203600;Campos Novos;42;SC;1;1;1;1;1221;1193;1204;1211;568.5;585.5;590;586.6;DBEEBBDDABAEEEEEDABBEEDBEBBCCABBBBBDBCADAEEAB;ACACDAAADCDAADEDBCAABCDDDBBBDABBBAACDBBDDCEEE;ACBBABABDABDEDAACADBADACCBAACADAAECCBEABACAED;CECDEEBCCADDDDDBBEDDADCDECCDDD.EADBECBECEABBD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;160;180;140;180;180;840;E;E;B;B;4;H;A;B;C;C;A;B;B;B;A;B;A;B;C;A;B;C;A;B;B
2,10059E+11;2023;12;M;0;3;1;1;16;1;;0;;;;;;;;2105302;Imperatriz;21;MA;1;1;1;1;1221;1193;1204;1211;625.1;633.7;592.3;622;DBEEBCEBBCDCBCECDDDBBDBCBBEABACEECAADCBDDDEEB;AAEBABCBDCDAADEEBCAABCDCABCBCACEACECABADBCEAE;BCABEABCDAACCDAACADBABBCCDACCBAAABCBBEBBACCED;CABDACCAADEBBACBCEECABCDADDBDCAADCACCBEAEBCCC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;180;200;180;160;200;920;B;B;A;A;4;G;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;7;M;1;1;1;1;4;1;;0;;;;;;;;2611606;Recife;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;B;F;B;4;B;A;C;C;A;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10058E+11;2023;5;F;1;2;1;2;0;2;1;0;;;;;;;;3301702;Duque de Caxias;33;RJ;1;1;1;1;1223;1194;1203;1213;493.5;565.3;527.3;589.2;EBDCCEAADEDEDACCBEAECCADECABCDBEEDEECABEBEABC;ABC.CEDACDBEACDBCABADABECBCBBEDACDAEBABCBAADE;CCBBACAECBCEAADDABCBEBEBACAAEDAAABCDBAEBDAEBD;EEDEEACAEADCCCBBBABCCBDAADDBAEBCEBDDCAEDCCBDA;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;180;120;140;120;680;D;D;D;D;4;B;A;B;C;B;A;B;A;B;A;A;A;B;B;A;A;B;A;A;B
2,1006E+11;2023;3;F;1;1;1;2;0;2;1;0;3505906;Batatais;35;SP;4;1;1;3505906;Batatais;35;SP;1;1;1;1;1222;1191;1201;1212;580.4;682.8;597.3;719.7;DEDEECCBADBDECDEBCDACCDACCDAEDCEDBEEDAAAABEBB;CDAEECABDACEAAAECBDAABCDCADEACDEABBEBCDDEBADA;BCAABDADAEDCCBDADDACDCAEBBACEAEAACAADADBCEAAE;DDEAACBADECAEBBBEBBDDCBDBCBACCEACCADBEBDADBEE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;160;200;200;180;200;940;F;E;D;D;2;G;A;D;C;B;A;B;B;B;A;B;A;B;B;A;A;C;A;B;B
2,10058E+11;2023;5;F;1;3;1;1;1;1;;0;;;;;;;;3201308;Cariacica;32;ES;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;C;5;C;A;B;D;B;A;B;A;B;A;B;A;A;B;A;B;D;A;B;B
2,10059E+11;2023;5;F;1;1;1;1;3;1;;0;;;;;;;;3162104;São Gotardo;31;MG;1;1;1;1;1224;1192;1202;1214;506.3;466.6;456.8;357.3;DABBCABECDBEBEAEDAACCACBAACACECDEABCBBBDCEADE;DBBADABBCDDCBDCADDBEBAEBAACEBCABEBDBAACDDDBBA;BDCEDCBEADDCBDEADCEBEACEACAEDCEDBADCBEBDABCAD;BEDCCADBCECBDCDADAABCDAEBEBBDBDBAEEDCCBACBDCB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;100;100;100;120;100;520;A;B;C;C;4;C;A;B;D;B;A;B;A;A;A;B;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;3;F;0;1;1;2;0;2;1;0;;;;;;;;2911709;Guanambi;29;BA;1;1;1;1;1222;1191;1201;1212;394.2;450.1;502.4;334.9;EECAECBADDCBECADACDAEADCABAAEEACEDECDBCBABDAC;CBEADACCBECBBADAAEDBABEDACBECCEBCCEADEABCCDEB;BDEAABEBACCBCDEABADADCEECAACADDAEBEAEABDBEBAE;BEDEACCBBDECDABDBDCEADDABEACBDCCAEBBDABEEEBDC;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;100;140;100;80;120;540;B;B;F;B;3;B;A;B;D;A;A;B;B;A;A;B;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;12;M;1;3;1;1;13;1;;0;;;;;;;;5208707;Goiânia;52;GO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;A;A;1;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;12;F;1;1;1;1;16;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1221;1193;1204;1211;550.6;591.6;536.8;500.3;DBEEBDDBEBBEEABAECBEEADDDCCCCAEEEBEEECDDDDDEA;ACDEEDBADCDAADEDBCAABCDCEBCBCABBBDBADBDDECADE;ADABBABCCBCDDAACEABBBDADCCABCBEAABCCBEDEACEBD;DCADCABDECCABDECCCCEACCDECBEDEAAADBADCEAAECDC;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;120;120;80;80;520;B;C;F;F;1;D;A;B;B;A;A;B;B;B;A;A;A;B;B;A;A;B;A;A;B
2,10059E+11;2023;3;F;1;1;1;1;1;1;;0;;;;;;;;5201108;Anápolis;52;GO;1;1;1;1;1223;1194;1203;1213;428.5;543;565.4;391.4;CDEDEADEEEBEBACECDABCDCDEBDEBBECBEEEEBCEDBAED;ABCDCADDCCCEDDDECDBADBEBDADEAADEEDAABADCCEAAE;CDBBAEAEDCAEACCAAECDAEDAABCDEDCCBCBBBEEDDACCC;EEEACEADCEAEBDBADDADBCABCDDAEBECBBDCBBDCAACEB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;160;200;180;180;200;920;F;E;E;B;3;B;A;B;D;A;A;B;B;B;A;B;A;A;C;B;B;D;A;B;B
2,1006E+11;2023;8;F;1;1;1;1;5;1;;0;;;;;;;;4315602;Rio Grande;43;RS;1;1;1;1;1224;1192;1202;1214;547.1;494.3;537.8;466.8;AECBCDCDCDBEDCBDCEECAACBDABABECEDECEBAEDAECBD;DAAADEADCDDCBECCDBEBCCECDCBBDCBCBABCBDBECDDBE;BCBEBCADEEEDACBDACBABAECBDAEECCEBBCCBDCDEDCCA;CACBBCDEEEDACCBDBBCECCBADDCCCDCDBDBACAEABCDCB;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;140;160;140;100;100;640;E;E;F;B;2;D;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
2,10058E+11;2023;4;F;1;2;1;2;0;2;1;0;2932903;Valença;29;BA;1;1;1;2932903;Valença;29;BA;1;1;1;1;1221;1193;1204;1211;545.5;642.5;588.6;648.8;EBEEEDCADDCEECACEBBBCEDDADBEDBEEAACCDCADAADEC;AEEEABBADADAADEEBBDABCDCEDCBDADEBCACEBADACDAE;AEBAAAACDACDADAACAEBBDECBCACCBEEAECCCBEBACAAD;BCCCCCBBDBDDBEABCEADACBEDCEDDBCBCDCCCCEEEDCCD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;160;200;160;160;200;880;D;G;C;D;2;B;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
